,conealarmstatus,detectedconetype,filelocation,selectedconetype,timestamp,millName,detectedcone
0,,,,,,sitaramam,False
1,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
2,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
3,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
4,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
5,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
6,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
7,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
8,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
9,off,None,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/None,club_black,2023-08-09,sitaramam,True
10,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
11,off,plain_olive,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_olive,club_black,2023-08-09,sitaramam,True
12,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
13,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
14,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
15,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
16,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
17,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
18,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
19,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
20,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
21,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
22,off,plain_red,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_red,club_black,2023-08-09,sitaramam,True
23,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
24,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
25,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
26,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
27,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
28,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
29,off,hm_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_black,club_black,2023-08-09,sitaramam,True
30,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
31,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
32,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
33,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
34,off,hm_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_black,club_black,2023-08-09,sitaramam,True
35,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
36,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
37,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
38,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
39,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
40,off,slash_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_black,club_black,2023-08-09,sitaramam,True
41,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
42,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
43,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
44,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
45,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
46,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
47,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
48,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
49,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
50,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
51,off,plain_olive,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_olive,club_black,2023-08-09,sitaramam,True
52,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
53,off,slash_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_blue,club_black,2023-08-09,sitaramam,True
54,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
55,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
56,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
57,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
58,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
59,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
60,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
61,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
62,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
63,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
64,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
65,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
66,off,slash_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_blue,club_black,2023-08-09,sitaramam,True
67,off,slash_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_blue,club_black,2023-08-09,sitaramam,True
68,off,trianglerev_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/trianglerev_violet,club_black,2023-08-09,sitaramam,True
69,off,None,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/None,club_black,2023-08-09,sitaramam,True
70,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
71,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
72,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
73,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
74,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
75,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
76,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
77,off,slash_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_black,club_black,2023-08-09,sitaramam,True
78,off,slash_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_black,club_black,2023-08-09,sitaramam,True
79,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
80,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
81,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
82,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
83,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
84,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
85,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
86,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
87,off,hm_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_black,club_black,2023-08-09,sitaramam,True
88,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
89,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
90,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
91,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
92,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
93,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
94,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
95,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
96,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
97,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
98,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
99,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
100,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
101,off,hm_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_black,club_black,2023-08-09,sitaramam,True
102,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
103,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
104,off,trianglerev_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/trianglerev_violet,club_black,2023-08-09,sitaramam,True
105,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
106,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
107,off,hm_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_black,club_black,2023-08-09,sitaramam,True
108,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
109,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
110,off,None,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/None,club_black,2023-08-09,sitaramam,True
111,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
112,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
113,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
114,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
115,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
116,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
117,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
118,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
119,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
120,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
121,off,slash_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_blue,club_black,2023-08-09,sitaramam,True
122,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
123,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
124,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
125,off,slash_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/slash_blue,club_black,2023-08-09,sitaramam,True
126,off,plain_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/plain_blue,club_black,2023-08-09,sitaramam,True
127,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
128,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
129,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
130,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
131,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
132,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
133,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
134,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
135,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
136,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
137,off,hm_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_black,club_black,2023-08-09,sitaramam,True
138,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
139,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
140,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
141,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
142,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
143,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
144,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/hm_red,club_black,2023-08-09,sitaramam,True
145,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
146,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
147,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
148,off,dots_blue,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/dots_blue,club_black,2023-08-09,sitaramam,True
149,off,star_black,D:\projects\coneinspection-ui/classLive/2023-08-09/club_black/star_black,club_black,2023-08-09,sitaramam,True
150,off,elephant_green,,elephant_green,2023-08-09,sitaramam,False
151,off,elephant_green,,elephant_green,2023-08-09,sitaramam,False
152,off,elephant_green,D:\projects\coneinspection-ui/classLive/2023-08-09/swastik_violet/elephant_green,swastik_violet,2023-08-09,sitaramam,True
153,off,elephant_green,D:\projects\coneinspection-ui/classLive/2023-08-09/swastik_violet/elephant_green,swastik_violet,2023-08-09,sitaramam,True
154,off,elephant_green,D:\projects\coneinspection-ui/classLive/2023-08-09/swastik_violet/elephant_green,elephant_green,2023-08-09,sitaramam,False
155,off,swastik_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/swastik_violet/elephant_green,swastik_violet,2023-08-09,sitaramam,False
156,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/swastik_violet/moon_violet,swastik_violet,2023-08-09,sitaramam,True
157,off,aeroplane_black,D:\projects\coneinspection-ui/classLive/2023-08-09/swastik_violet/moon_violet,aeroplane_black,2023-08-09,sitaramam,False
158,off,tick_red,D:\projects\coneinspection-ui/classLive/2023-08-09/aeroplane_black/tick_red,aeroplane_black,2023-08-09,sitaramam,True
159,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-09/aeroplane_black/tick_red,halfmoon_red,2023-08-09,sitaramam,False
160,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/halfmoon_red/moon_violet,halfmoon_red,2023-08-09,sitaramam,True
161,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/halfmoon_red/moon_violet,moon_violet,2023-08-09,sitaramam,False
162,off,tick_red,D:\projects\coneinspection-ui/classLive/2023-08-09/moon_violet/tick_red,moon_violet,2023-08-09,sitaramam,True
163,off,swastik_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/tick_red/swastik_violet,tick_red,2023-08-09,sitaramam,True
164,off,tick_red,D:\projects\coneinspection-ui/classLive/2023-08-09/tick_red/swastik_violet,tick_red,2023-08-09,sitaramam,False
165,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-09/tick_red/moon_violet,tick_red,2023-08-09,sitaramam,True
166,off,elephant_green,,elephant_green,2023-08-10,sitaramam,False
167,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-10/elephant_green/halfmoon_red,elephant_green,2023-08-10,sitaramam,True
168,off,swastik_violet,D:\projects\coneinspection-ui/classLive/2023-08-10/elephant_green/swastik_violet,elephant_green,2023-08-10,sitaramam,True
169,off,elephant_green,D:\projects\coneinspection-ui/classLive/2023-08-10/elephant_green/swastik_violet,elephant_green,2023-08-10,sitaramam,False
170,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-10/elephant_green/halfmoon_red,elephant_green,2023-08-10,sitaramam,True
171,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-11/elephant_green/moon_violet,elephant_green,2023-08-11,sitaramam,True
172,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-11/elephant_green/moon_violet,elephant_green,2023-08-11,sitaramam,True
173,off,aeroplane_black,D:\projects\coneinspection-ui/classLive/2023-08-11/elephant_green/aeroplane_black,elephant_green,2023-08-11,sitaramam,True
174,on,zebra_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,True
175,on,zebra_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,True
176,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
177,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
178,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
179,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
180,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
181,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
182,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
183,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,True
184,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
185,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,True
186,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
187,off,halfmoon_red,D:\projects\coneinspection-ui/classLive/2023-08-15/halfmoon_red/zebra_red,halfmoon_red,2023-08-15,sitaramam,False
188,off,hm_red,,hm_red,2023-08-16,sitaramam,False
189,off,hm_red,,hm_red,2023-08-16,sitaramam,False
190,off,hm_red,,hm_red,2023-08-16,sitaramam,False
191,off,hm_red,,hm_red,2023-08-16,sitaramam,False
192,off,hm_red,,hm_red,2023-08-16,sitaramam,False
193,off,hm_red,,hm_red,2023-08-16,sitaramam,False
194,off,hm_red,,hm_red,2023-08-16,sitaramam,False
195,off,hm_red,,hm_red,2023-08-16,sitaramam,False
196,off,moon_green,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,True
197,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
198,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
199,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
200,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
201,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
202,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
203,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
204,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
205,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
206,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
207,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
208,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
209,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
210,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
211,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
212,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
213,off,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_violet,hm_red,2023-08-16,sitaramam,True
214,on,moon_violet,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_violet,hm_red,2023-08-16,sitaramam,True
215,on,aeroplane_black,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/aeroplane_black,hm_red,2023-08-16,sitaramam,True
216,on,moon_green,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,True
217,on,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
218,on,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
219,on,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
220,on,hm_red,D:\projects\coneinspection-ui/classLive/2023-08-16/hm_red/moon_green,hm_red,2023-08-16,sitaramam,False
